student_id,branch,semester,cgpa,tenth_percentage,twelfth_percentage,backlogs_history,active_backlogs,quantitative_aptitude,logical_reasoning,coding_benchmark,skills_python,skills_java,skills_cpp,skills_dsa,skills_sql,skills_web,skills_cloud,skills_ml,internships,projects_count,certifications_count,hackathons,communication_rating,interview_rating,primary_track,placement_probability,readiness_status,placed
STU-2026-00121,EEE,7,7.96,77.3,77.4,2,1,79.2,87.5,45.8,5.3,3.6,4.9,4.6,0.0,5.5,3.2,9.7,2,3,1,1,7.4,8.1,Data Analyst / ML Engineer,46.5,Needs Training,0
STU-2026-00122,Mech,6,7.49,83.4,73.0,2,1,76.1,85.3,68.0,7.4,6.8,6.8,8.6,10.0,4.9,5.1,9.9,0,6,2,2,10.0,10.0,Data Analyst / ML Engineer,99.5,Ready,1
STU-2026-00123,CSE,7,6.8,66.9,67.7,3,0,76.3,62.2,80.1,5.7,9.0,6.6,0.0,9.4,10.0,4.8,4.8,0,2,5,0,7.3,8.1,Full-Stack Developer,77.5,Ready,1
STU-2026-00124,CSE,7,8.42,83.5,87.2,0,0,87.8,99.0,88.6,10.0,7.4,8.0,9.8,10.0,10.0,3.9,7.0,1,3,2,3,3.6,6.2,Core Systems / SDE,99.9,Ready,1
STU-2026-00125,CSE,6,5.0,55.0,50.0,4,2,48.1,50.1,56.0,7.6,6.2,5.6,4.9,5.4,9.0,5.3,6.9,2,3,2,2,4.7,6.1,Data Analyst / ML Engineer,4.2,Needs Training,0
STU-2026-00126,ISE,7,7.33,72.2,67.4,0,0,80.1,86.6,79.7,9.0,9.4,9.2,7.0,9.2,10.0,5.5,10.0,2,3,2,3,4.2,6.6,Data Analyst / ML Engineer,99.5,Ready,1
STU-2026-00127,EEE,7,5.46,55.0,51.5,2,0,43.1,73.6,35.3,3.8,3.6,4.1,4.3,5.7,5.6,0.4,5.1,1,2,1,0,6.0,8.2,Data Analyst / ML Engineer,32.2,Needs Training,0
STU-2026-00128,Mech,7,6.4,61.3,58.9,1,1,73.3,58.1,71.8,5.8,8.9,6.8,8.2,8.9,5.7,1.7,6.2,2,3,1,1,6.2,5.4,Core Systems / SDE,96.6,Ready,1
STU-2026-00129,CSE,8,7.98,79.5,84.1,0,0,80.5,81.1,80.4,6.2,7.4,6.3,7.5,9.7,10.0,0.6,10.0,0,1,2,0,5.3,7.5,Data Analyst / ML Engineer,98.8,Ready,1
STU-2026-00130,ISE,7,6.0,59.3,59.7,3,2,46.7,75.8,60.8,6.8,5.1,5.8,5.8,6.8,10.0,6.2,7.2,0,4,2,0,4.0,5.7,Data Analyst / ML Engineer,15.3,Needs Training,0
STU-2026-00131,ISE,7,5.83,77.4,66.0,1,1,70.9,68.7,60.3,5.7,6.7,5.6,3.7,8.8,9.3,4.2,8.0,1,4,1,1,7.6,8.1,Data Analyst / ML Engineer,75.0,Near-Ready,1
STU-2026-00132,CSE,8,9.9,98.0,94.1,0,0,86.5,99.0,95.7,9.6,9.3,8.6,8.7,10.0,8.0,5.4,10.0,1,7,0,0,6.2,6.4,Core Systems / SDE,100.0,Ready,1
STU-2026-00133,CSE,8,5.9,68.7,53.3,1,0,78.6,49.8,55.5,6.5,6.3,2.8,4.9,0.0,10.0,5.8,7.6,1,3,1,1,7.1,7.9,Full-Stack Developer,51.1,Needs Training,1
STU-2026-00134,CSE,6,9.22,89.7,76.0,0,0,91.2,98.5,90.4,9.9,7.0,8.6,0.0,10.0,9.8,5.1,9.7,0,4,3,3,6.6,8.6,Data Analyst / ML Engineer,98.7,Ready,1
STU-2026-00135,Mech,7,7.21,73.9,60.0,1,0,65.9,57.5,54.7,6.8,5.7,5.1,3.0,8.9,4.2,5.4,8.1,2,2,1,2,7.0,7.1,Data Analyst / ML Engineer,87.5,Ready,1
STU-2026-00136,CSE,6,6.82,67.4,60.7,1,0,66.9,80.4,76.7,7.6,7.1,5.5,7.4,7.4,10.0,2.9,10.0,0,0,2,1,9.2,10.0,Data Analyst / ML Engineer,95.9,Ready,1
STU-2026-00137,ISE,6,8.02,95.9,83.9,0,0,74.9,63.0,86.9,4.8,8.4,6.9,7.8,6.6,10.0,8.7,7.0,1,2,1,0,7.4,7.3,Core Systems / SDE,99.0,Ready,1
STU-2026-00138,ECE,7,8.87,86.7,92.8,0,0,76.3,61.9,60.3,5.6,6.1,3.4,5.9,9.4,2.1,6.5,8.6,1,4,1,0,7.2,6.6,Data Analyst / ML Engineer,99.1,Ready,1
STU-2026-00139,ISE,7,6.14,60.6,62.0,3,2,67.9,83.3,59.8,6.2,4.2,4.8,6.8,9.7,8.7,7.0,6.3,2,1,5,2,7.1,7.1,Data Analyst / ML Engineer,76.5,Ready,1
STU-2026-00140,Civil,8,6.84,65.6,73.6,2,2,55.8,74.6,41.2,1.9,4.7,4.4,5.6,8.2,1.0,5.0,8.2,1,2,4,1,6.2,7.1,Data Analyst / ML Engineer,72.0,Near-Ready,1
STU-2026-00141,Civil,7,8.33,84.8,75.4,0,0,76.8,86.5,81.7,5.8,7.1,6.9,6.8,0.0,4.0,5.7,7.6,0,3,3,0,7.1,8.4,Core Systems / SDE,95.7,Ready,1
STU-2026-00142,CSE,8,7.72,86.1,69.9,1,0,81.2,95.5,41.4,4.9,1.2,3.6,4.2,0.0,7.7,8.0,10.0,1,5,2,1,7.8,6.6,Data Analyst / ML Engineer,83.6,Ready,1
STU-2026-00143,ISE,7,8.61,91.7,87.0,0,0,87.0,79.2,74.0,8.2,6.7,5.0,8.8,9.9,8.0,4.5,8.1,1,1,2,0,4.7,5.7,Data Analyst / ML Engineer,99.6,Ready,1
STU-2026-00144,CSE,7,7.97,75.2,77.5,0,0,78.8,86.7,95.1,9.8,8.7,7.5,0.0,9.9,10.0,4.4,9.8,0,6,3,1,6.3,8.0,Data Analyst / ML Engineer,97.8,Ready,1
STU-2026-00145,CSE,7,9.39,87.1,93.1,0,0,74.4,92.6,99.0,10.0,9.3,8.0,0.0,10.0,10.0,6.1,10.0,0,2,0,3,9.1,8.9,Data Analyst / ML Engineer,98.4,Ready,1
STU-2026-00146,CSE,8,7.6,84.0,73.6,1,1,82.4,86.1,91.2,9.5,10.0,6.3,8.5,7.9,10.0,4.1,8.7,0,2,0,0,8.0,8.4,Core Systems / SDE,99.2,Ready,1
STU-2026-00147,ECE,7,7.64,89.6,71.1,0,0,60.5,77.8,84.7,8.6,5.3,6.2,7.7,9.1,1.7,3.9,6.2,1,6,2,0,6.3,7.4,Core Systems / SDE,99.9,Ready,1
STU-2026-00148,ISE,7,7.75,77.0,73.1,0,0,90.5,80.5,52.9,5.2,6.3,5.3,7.2,10.0,10.0,2.6,10.0,1,0,2,1,6.7,5.8,Data Analyst / ML Engineer,98.3,Ready,1
STU-2026-00149,CSE,8,7.24,80.8,72.5,0,0,98.4,91.0,86.2,9.2,6.0,6.7,8.8,10.0,10.0,2.6,8.8,0,2,1,1,7.1,8.4,Data Analyst / ML Engineer,99.7,Ready,1
STU-2026-00150,CSE,6,8.33,74.0,81.0,0,0,98.0,77.8,84.3,8.9,6.7,8.2,6.8,10.0,10.0,0.2,10.0,1,3,3,4,6.1,6.3,Data Analyst / ML Engineer,99.6,Ready,1
STU-2026-00151,Mech,7,7.66,72.1,67.3,0,0,72.6,74.6,56.3,6.4,5.3,3.1,0.0,7.7,5.9,3.2,5.3,0,2,0,1,5.7,6.0,Data Analyst / ML Engineer,46.7,Needs Training,0
STU-2026-00152,CSE,8,8.27,76.2,77.9,0,0,67.5,77.2,85.8,8.5,6.3,8.4,7.5,7.1,10.0,3.4,7.3,0,1,3,0,7.9,7.4,Core Systems / SDE,98.5,Ready,1
STU-2026-00153,CSE,8,8.44,86.2,69.6,0,0,95.5,61.5,64.2,7.4,6.9,5.8,0.0,0.0,10.0,3.3,10.0,3,6,0,0,6.1,7.8,Data Analyst / ML Engineer,17.7,Needs Training,0
STU-2026-00154,ISE,7,7.87,77.8,73.1,2,0,79.9,94.2,88.7,5.5,7.4,7.7,9.3,9.2,10.0,4.8,8.7,0,4,1,1,7.6,8.9,Core Systems / SDE,99.6,Ready,1
STU-2026-00155,Civil,7,7.95,81.0,69.8,1,0,85.9,93.0,59.8,5.7,4.9,6.2,5.4,9.3,6.3,1.7,9.8,2,1,2,0,6.9,7.0,Data Analyst / ML Engineer,98.8,Ready,1
STU-2026-00156,CSE,7,6.29,72.8,50.0,0,0,77.9,66.7,44.4,4.4,5.1,1.9,4.4,7.3,10.0,1.5,9.7,2,3,1,0,7.3,8.0,Data Analyst / ML Engineer,92.0,Ready,1
STU-2026-00157,ECE,7,6.79,65.8,82.2,1,0,60.7,68.9,54.5,6.0,3.9,6.2,6.4,7.0,2.5,3.0,8.9,2,4,1,0,6.2,7.0,Data Analyst / ML Engineer,95.3,Ready,1
STU-2026-00158,EEE,7,8.33,83.3,73.9,0,0,89.3,81.3,57.5,2.8,5.6,4.1,6.5,10.0,7.3,0.0,9.7,1,4,1,0,7.1,10.0,Data Analyst / ML Engineer,99.7,Ready,1
STU-2026-00159,CSE,7,8.97,80.2,77.9,0,0,72.7,71.5,69.4,6.0,8.8,7.8,0.0,0.0,10.0,5.1,10.0,2,6,1,2,7.2,8.2,Full-Stack Developer,4.1,Needs Training,0
STU-2026-00160,ECE,7,5.27,63.7,65.5,4,4,39.7,57.2,59.0,5.4,5.7,6.2,5.7,5.0,4.7,1.3,4.0,0,4,2,3,6.3,6.4,Core Systems / SDE,0.8,Needs Training,0
STU-2026-00161,ISE,7,6.78,76.2,58.4,1,1,93.2,89.4,76.1,8.5,6.1,7.5,8.0,10.0,10.0,2.5,10.0,0,3,5,3,4.0,7.2,Data Analyst / ML Engineer,96.5,Ready,1
STU-2026-00162,ECE,7,7.43,77.3,61.7,0,0,63.2,69.8,82.4,7.2,7.6,5.0,7.0,6.5,7.6,4.1,6.4,0,1,1,0,5.2,4.7,Core Systems / SDE,83.7,Ready,1
STU-2026-00163,ECE,7,6.43,67.4,62.3,1,1,53.8,61.0,63.7,5.9,4.9,2.2,6.9,5.9,10.0,3.5,7.3,1,5,0,0,6.8,6.3,Full-Stack Developer,79.5,Ready,1
STU-2026-00164,ISE,7,6.5,64.2,60.8,3,1,37.9,57.9,91.3,10.0,7.4,7.5,8.2,6.7,9.3,4.6,5.7,2,4,1,0,9.3,9.4,Core Systems / SDE,97.0,Ready,1
STU-2026-00165,CSE,7,7.92,71.0,71.5,1,1,93.5,94.3,66.4,8.5,7.7,7.3,0.0,9.9,8.6,3.2,4.0,1,4,0,0,8.7,8.4,Full-Stack Developer,83.6,Ready,1
STU-2026-00166,EEE,6,9.14,91.5,79.5,0,0,92.7,99.0,62.6,7.6,8.3,4.6,0.0,0.0,7.1,0.0,8.4,1,1,0,0,6.4,7.9,Data Analyst / ML Engineer,1.0,Needs Training,0
STU-2026-00167,CSE,6,5.16,60.4,52.0,3,3,81.5,53.4,60.5,5.4,4.6,4.1,4.4,9.1,10.0,1.2,6.8,1,7,0,2,7.0,7.2,Full-Stack Developer,27.2,Needs Training,0
STU-2026-00168,CSE,6,7.21,85.4,81.6,1,1,62.8,77.3,66.8,6.3,4.2,5.8,4.7,8.3,8.4,2.6,6.4,1,5,0,0,6.1,7.0,Data Analyst / ML Engineer,85.7,Ready,1
STU-2026-00169,CSE,7,7.91,76.9,64.6,0,0,79.5,83.4,90.1,8.3,10.0,7.5,9.4,8.7,10.0,6.0,6.7,1,0,0,1,9.0,7.6,Core Systems / SDE,99.8,Ready,1
STU-2026-00170,ECE,7,8.26,83.8,84.6,0,0,81.0,95.8,77.0,8.6,4.6,5.8,8.8,8.4,6.8,2.2,8.2,0,4,1,0,6.7,6.6,Core Systems / SDE,99.5,Ready,1
STU-2026-00171,ECE,6,7.75,84.6,85.3,0,0,77.8,76.7,75.0,7.6,8.3,9.3,6.8,8.2,8.1,3.5,9.0,1,2,3,0,6.6,6.4,Core Systems / SDE,98.9,Ready,1
STU-2026-00172,CSE,6,9.34,98.0,83.2,0,0,97.8,79.7,99.0,9.3,8.9,9.0,8.4,10.0,10.0,7.0,4.6,1,1,3,2,6.2,7.9,Core Systems / SDE,99.9,Ready,1
STU-2026-00173,ISE,7,7.43,71.4,74.6,0,0,78.0,63.7,90.1,5.6,10.0,9.3,9.3,0.0,10.0,3.4,8.3,2,4,2,3,5.9,7.5,Core Systems / SDE,99.1,Ready,1
STU-2026-00174,CSE,7,8.84,85.5,82.7,0,0,88.8,82.4,67.3,7.1,6.5,4.7,0.0,10.0,10.0,3.8,10.0,1,1,4,0,3.0,4.9,Data Analyst / ML Engineer,89.1,Ready,1
STU-2026-00175,ECE,8,6.69,65.7,53.8,2,0,71.6,71.9,57.2,5.4,3.9,4.6,5.0,8.8,3.9,1.6,9.5,0,0,0,2,7.5,8.4,Data Analyst / ML Engineer,86.6,Ready,1
STU-2026-00176,CSE,7,7.46,70.0,80.7,2,1,78.2,87.9,44.8,4.1,5.3,4.9,4.0,0.0,10.0,5.8,6.0,0,3,3,0,6.5,6.9,Full-Stack Developer,0.5,Needs Training,0
STU-2026-00177,ECE,7,6.07,72.4,61.0,3,3,45.8,51.4,64.3,6.5,5.4,6.1,0.0,5.3,5.5,6.4,3.1,0,3,1,1,3.5,3.0,Cloud / DevOps Engineer,0.0,Needs Training,0
STU-2026-00178,ISE,7,8.39,83.7,76.2,0,0,86.5,81.7,70.8,8.2,7.1,9.8,7.5,0.0,9.5,1.4,4.9,1,4,3,2,8.0,7.6,Core Systems / SDE,98.5,Ready,1
STU-2026-00179,Mech,7,7.27,73.3,59.9,1,1,90.3,64.2,59.6,5.7,5.5,6.3,7.3,10.0,7.1,4.7,10.0,0,1,2,2,5.8,6.5,Data Analyst / ML Engineer,85.7,Ready,1
STU-2026-00180,CSE,6,7.79,79.7,78.6,2,1,77.4,81.7,93.4,9.5,8.4,8.2,0.0,8.4,8.7,6.8,6.1,0,3,4,3,6.7,8.5,Data Analyst / ML Engineer,60.2,Near-Ready,1
STU-2026-00181,CSE,6,7.06,72.3,69.9,1,1,74.9,51.4,93.1,9.5,9.8,7.7,0.0,8.8,10.0,6.5,10.0,2,2,2,0,7.3,5.4,Data Analyst / ML Engineer,68.6,Near-Ready,1
STU-2026-00182,CSE,6,8.05,79.1,81.2,0,0,79.0,84.1,87.9,6.6,9.8,8.5,0.0,10.0,9.1,4.3,8.1,1,4,3,4,6.2,8.1,Full-Stack Developer,98.5,Ready,1
STU-2026-00183,Mech,7,7.84,74.0,79.2,0,0,80.0,98.6,79.5,8.1,7.5,8.4,0.0,9.9,8.7,3.3,4.0,1,2,0,2,6.8,8.6,Full-Stack Developer,93.1,Ready,1
STU-2026-00184,Mech,7,6.31,75.0,57.0,1,0,63.9,75.6,66.7,6.3,3.5,6.5,6.2,7.6,1.4,2.7,9.2,1,4,1,0,6.8,7.8,Data Analyst / ML Engineer,92.5,Ready,1
STU-2026-00185,CSE,6,6.37,62.7,50.0,3,3,77.0,69.2,76.5,8.2,7.5,5.8,9.0,9.8,10.0,3.0,10.0,1,3,0,0,6.4,6.0,Data Analyst / ML Engineer,48.2,Needs Training,0
STU-2026-00186,ECE,7,7.37,69.1,70.7,1,1,68.2,81.6,88.3,8.7,10.0,9.4,8.8,10.0,3.3,3.9,7.3,1,1,0,0,6.5,8.2,Core Systems / SDE,98.9,Ready,1
STU-2026-00187,EEE,7,8.13,80.6,76.4,0,0,94.7,92.0,72.9,6.7,8.9,7.2,0.0,10.0,5.3,2.8,10.0,0,2,2,1,7.5,9.1,Data Analyst / ML Engineer,93.2,Ready,1
STU-2026-00188,ECE,7,9.45,98.0,89.6,0,0,87.7,86.6,90.6,10.0,9.7,8.5,8.9,10.0,2.7,5.4,9.8,0,3,1,3,6.7,8.6,Core Systems / SDE,99.9,Ready,1
STU-2026-00189,ISE,7,7.73,72.8,85.0,0,0,86.9,69.5,70.1,8.8,5.7,5.7,0.0,0.0,8.1,1.3,7.4,3,6,5,0,6.8,6.9,Data Analyst / ML Engineer,47.2,Needs Training,0
STU-2026-00190,CSE,7,8.51,88.6,80.4,1,1,85.3,99.0,99.0,10.0,7.0,8.3,9.6,10.0,10.0,3.8,10.0,2,2,2,2,7.7,7.4,Core Systems / SDE,99.8,Ready,1
STU-2026-00191,CSE,8,5.63,58.3,62.0,2,1,69.0,59.0,57.5,6.6,3.3,6.3,6.0,6.8,9.6,0.6,6.8,2,1,1,1,9.0,7.6,Core Systems / SDE,73.5,Near-Ready,1
STU-2026-00192,Mech,6,9.61,95.2,92.5,0,0,91.5,99.0,64.6,7.2,5.9,7.5,6.3,9.7,2.8,3.1,10.0,0,1,1,2,5.5,8.7,Data Analyst / ML Engineer,99.5,Ready,1
STU-2026-00193,Mech,7,8.07,86.1,67.4,0,0,82.3,97.2,84.9,9.0,8.2,7.7,7.4,10.0,4.7,6.2,9.5,1,1,2,0,5.1,6.9,Data Analyst / ML Engineer,99.6,Ready,1
STU-2026-00194,ECE,7,7.35,64.1,62.2,2,2,70.4,79.1,82.1,7.3,6.2,7.8,0.0,9.2,1.2,4.2,6.2,2,4,4,0,6.2,8.5,Data Analyst / ML Engineer,51.5,Needs Training,1
STU-2026-00195,CSE,7,7.22,68.0,78.3,1,0,64.4,97.8,72.1,6.5,7.3,6.0,8.9,6.7,7.6,3.5,8.0,0,1,2,2,7.1,8.0,Core Systems / SDE,96.6,Ready,1
STU-2026-00196,CSE,7,6.18,70.0,55.5,0,0,55.8,62.0,64.7,5.2,5.6,9.1,6.1,0.0,10.0,1.3,6.2,2,6,1,0,6.5,6.8,Core Systems / SDE,90.1,Ready,1
STU-2026-00197,ECE,8,6.5,67.8,66.9,3,3,68.4,94.2,69.1,6.8,4.8,5.5,9.6,0.0,0.0,6.9,10.0,1,3,0,4,5.9,7.5,Core Systems / SDE,26.5,Needs Training,0
STU-2026-00198,Mech,8,9.5,94.0,81.7,0,0,88.4,87.9,83.9,8.0,7.1,9.7,9.8,9.7,4.2,6.6,5.7,1,1,3,2,7.5,6.8,Core Systems / SDE,100.0,Ready,1
STU-2026-00199,Mech,7,6.31,69.9,68.0,1,0,49.1,48.2,51.1,5.6,4.4,5.0,5.2,6.2,6.5,2.5,5.2,0,2,2,0,7.0,5.1,Core Systems / SDE,38.5,Needs Training,0
STU-2026-00200,EEE,7,6.29,60.1,64.3,1,1,79.7,67.9,50.2,4.8,5.8,4.7,4.2,10.0,6.0,4.2,8.1,1,5,2,1,8.7,7.6,Data Analyst / ML Engineer,95.8,Ready,1
STU-2026-00201,ECE,7,6.63,74.7,63.3,2,2,58.9,65.3,50.4,5.2,3.4,2.9,0.0,0.0,6.3,3.7,4.3,1,3,1,0,5.8,6.6,QA Specialist,0.1,Needs Training,0
STU-2026-00202,CSE,7,6.08,68.6,65.5,2,0,74.1,90.5,95.8,9.5,10.0,7.7,7.5,10.0,10.0,5.0,7.0,0,0,1,4,5.0,5.5,Core Systems / SDE,93.2,Ready,1
STU-2026-00203,CSE,7,7.42,76.5,73.6,0,0,76.6,82.8,65.2,6.1,5.6,4.3,7.4,8.9,8.6,1.4,9.0,0,3,1,0,10.0,9.6,Data Analyst / ML Engineer,99.5,Ready,1
STU-2026-00204,Mech,6,8.6,87.9,76.4,0,0,76.7,80.8,85.3,7.2,9.8,8.8,8.4,10.0,4.5,4.1,6.5,1,4,1,2,5.8,5.2,Core Systems / SDE,99.8,Ready,1
STU-2026-00205,ECE,7,6.73,76.2,66.3,3,3,62.0,55.7,51.3,3.0,5.0,5.7,0.0,8.2,0.7,1.0,10.0,1,4,3,0,5.2,5.1,Data Analyst / ML Engineer,0.0,Needs Training,0
STU-2026-00206,CSE,7,5.89,58.5,64.0,3,2,38.7,52.1,83.1,9.7,8.6,9.1,7.5,6.7,10.0,5.7,6.5,3,2,1,1,4.6,3.0,Core Systems / SDE,34.8,Needs Training,0
STU-2026-00207,CSE,7,7.72,81.6,82.1,1,0,69.9,94.7,78.8,9.6,8.8,7.5,9.2,0.0,10.0,4.1,8.0,1,0,4,0,7.5,8.4,Core Systems / SDE,98.8,Ready,1
STU-2026-00208,ECE,7,7.34,84.8,70.3,1,1,73.3,54.0,51.1,6.0,6.8,4.9,6.0,9.9,6.9,5.3,6.9,0,0,3,3,5.8,6.1,Data Analyst / ML Engineer,64.8,Near-Ready,1
STU-2026-00209,CSE,6,8.5,88.1,93.2,0,0,76.3,86.0,75.2,6.7,10.0,6.9,7.6,10.0,9.1,4.7,6.0,0,2,0,0,6.9,7.0,Full-Stack Developer,99.2,Ready,1
STU-2026-00210,CSE,6,6.9,69.3,62.4,0,0,70.7,64.3,62.9,6.8,6.3,5.0,6.4,8.0,9.9,4.8,8.9,0,1,1,2,4.0,6.0,Data Analyst / ML Engineer,82.6,Ready,1
STU-2026-00211,ISE,8,7.11,86.4,58.4,2,1,78.9,66.8,64.2,4.3,4.3,5.6,5.1,8.9,10.0,2.1,6.9,1,2,0,0,7.4,7.7,Full-Stack Developer,83.2,Ready,1
STU-2026-00212,ECE,7,7.24,74.9,60.5,1,1,62.7,75.5,71.4,9.8,6.8,3.8,6.7,0.0,8.6,4.2,7.2,3,2,0,4,6.4,7.4,Core Systems / SDE,58.8,Needs Training,1
STU-2026-00213,ECE,8,7.5,84.1,72.4,1,1,75.7,89.2,72.8,6.0,7.6,9.6,0.0,9.2,0.0,8.0,10.0,2,1,0,3,7.1,5.5,Data Analyst / ML Engineer,51.3,Needs Training,1
STU-2026-00214,CSE,6,6.97,68.7,68.2,2,1,76.4,79.5,93.3,8.7,8.7,8.4,9.8,0.0,10.0,2.2,6.4,0,3,2,0,7.2,6.3,Core Systems / SDE,83.4,Ready,1
STU-2026-00215,ECE,7,6.79,76.1,67.6,1,1,85.0,60.0,50.9,1.8,6.8,5.5,5.0,0.0,3.7,4.9,7.5,3,4,1,0,7.3,6.3,Core Systems / SDE,53.1,Needs Training,1
STU-2026-00216,CSE,7,5.36,55.0,50.3,4,0,38.6,73.1,57.6,4.6,4.5,5.1,4.4,6.5,10.0,4.8,5.9,3,1,1,1,8.7,5.9,Full-Stack Developer,71.1,Near-Ready,1
STU-2026-00217,CSE,8,6.78,71.6,82.2,2,2,68.3,71.9,89.0,8.7,9.1,8.7,9.3,8.5,10.0,0.1,9.0,0,3,2,2,7.6,6.0,Core Systems / SDE,84.3,Ready,1
STU-2026-00218,ECE,6,8.19,77.9,88.7,0,0,66.3,75.2,65.5,7.5,7.6,6.7,7.4,9.9,7.1,2.7,7.2,1,2,2,0,8.2,9.0,Data Analyst / ML Engineer,99.6,Ready,1
STU-2026-00219,ECE,7,8.34,94.3,71.3,0,0,94.6,92.4,74.7,7.0,7.0,6.3,7.4,10.0,4.8,4.4,3.8,3,3,2,0,8.0,7.7,Core Systems / SDE,99.9,Ready,1
STU-2026-00220,EEE,7,6.88,69.2,66.7,0,0,85.8,76.5,61.8,6.5,6.7,6.1,6.9,9.8,6.3,4.2,9.6,0,1,2,1,5.6,7.6,Data Analyst / ML Engineer,97.1,Ready,1
STU-2026-00221,ECE,8,8.83,80.4,83.7,0,0,82.4,86.6,90.1,9.5,8.7,8.3,8.1,9.3,3.5,1.4,9.0,2,3,2,0,7.8,6.9,Core Systems / SDE,99.9,Ready,1
STU-2026-00222,ECE,8,7.37,75.2,76.2,0,0,80.0,74.1,89.8,8.5,10.0,8.8,9.2,9.6,7.1,4.6,10.0,0,4,0,1,4.6,5.5,Core Systems / SDE,99.4,Ready,1
STU-2026-00223,CSE,8,5.93,65.6,50.0,3,0,60.2,72.1,62.6,8.2,5.8,6.1,5.6,7.0,10.0,3.0,3.8,1,5,1,0,8.3,8.4,Full-Stack Developer,92.9,Ready,1
STU-2026-00224,ISE,8,5.58,59.3,50.0,3,2,52.0,75.4,52.3,6.1,5.4,2.5,0.0,6.6,10.0,4.9,8.2,0,5,1,1,5.7,6.5,Data Analyst / ML Engineer,1.2,Needs Training,0
STU-2026-00225,CSE,6,8.74,81.4,74.1,0,0,85.1,73.0,99.0,10.0,7.0,9.5,8.6,10.0,9.0,3.2,8.5,0,1,0,0,6.1,6.7,Core Systems / SDE,99.8,Ready,1
STU-2026-00226,CSE,6,6.99,77.6,78.8,2,0,71.4,69.6,92.2,8.5,7.4,7.9,10.0,9.7,9.7,6.3,7.3,0,3,1,0,5.6,6.9,Core Systems / SDE,98.9,Ready,1
STU-2026-00227,Civil,6,6.06,71.1,56.1,3,2,71.4,48.7,61.9,8.4,8.4,6.9,6.8,7.3,4.3,5.9,10.0,0,2,1,0,5.0,4.8,Data Analyst / ML Engineer,9.3,Needs Training,0
STU-2026-00228,ISE,7,5.0,55.0,57.7,3,2,66.7,60.0,64.0,7.1,4.5,5.5,6.5,6.4,10.0,2.0,8.1,0,3,3,2,7.7,7.8,Data Analyst / ML Engineer,39.2,Needs Training,0
STU-2026-00229,Mech,8,6.96,65.9,72.2,2,2,85.9,70.5,67.8,7.2,5.3,5.9,6.6,0.0,5.8,2.3,9.3,0,2,2,1,9.4,8.6,Core Systems / SDE,40.9,Needs Training,0
STU-2026-00230,ECE,8,7.85,77.7,74.1,0,0,80.0,62.9,66.2,5.3,5.0,5.0,5.6,10.0,7.2,2.5,8.4,0,2,3,0,7.5,7.2,Data Analyst / ML Engineer,99.2,Ready,1
STU-2026-00231,EEE,6,6.63,65.2,71.2,2,1,68.4,72.3,94.4,8.9,8.2,9.7,9.0,7.5,5.6,3.4,9.8,1,1,2,0,7.3,7.7,Core Systems / SDE,98.3,Ready,1
STU-2026-00232,ISE,7,6.24,68.2,53.6,1,1,76.7,49.3,55.7,6.1,4.1,3.5,6.8,0.0,8.5,0.0,8.8,0,1,1,0,6.2,5.5,Core Systems / SDE,21.8,Needs Training,0
STU-2026-00233,ECE,8,6.8,80.8,63.4,1,0,64.2,61.5,59.1,6.7,5.9,6.3,5.6,8.1,6.2,0.8,6.7,1,2,0,0,7.1,6.7,Data Analyst / ML Engineer,94.8,Ready,1
STU-2026-00234,ISE,7,8.77,84.2,67.4,0,0,99.0,92.0,98.3,10.0,8.7,6.9,8.8,10.0,6.1,1.2,9.6,0,2,2,1,8.5,9.6,Data Analyst / ML Engineer,99.9,Ready,1
STU-2026-00235,CSE,6,5.87,71.3,59.8,1,1,59.3,61.5,63.2,5.4,7.3,5.6,7.1,5.0,10.0,2.2,7.4,0,2,2,0,8.2,7.3,Core Systems / SDE,42.3,Needs Training,0
STU-2026-00236,ECE,7,6.69,60.1,60.3,2,2,49.9,70.8,68.5,7.7,5.4,6.0,7.2,0.0,2.3,0.7,4.8,0,4,1,1,7.3,6.3,Core Systems / SDE,14.4,Needs Training,0
STU-2026-00237,CSE,7,8.73,89.0,97.0,0,0,77.5,99.0,99.0,10.0,8.0,8.7,10.0,10.0,10.0,2.8,7.2,1,1,0,0,6.1,9.5,Core Systems / SDE,99.9,Ready,1
STU-2026-00238,CSE,7,7.94,76.0,76.5,0,0,61.5,93.9,71.2,7.7,7.5,7.6,8.2,9.8,10.0,3.6,7.6,0,0,4,0,6.9,7.5,Core Systems / SDE,99.7,Ready,1
STU-2026-00239,ECE,7,7.6,79.4,79.0,0,0,63.0,88.3,70.2,7.4,6.4,7.8,7.2,8.9,1.5,4.9,6.2,0,3,2,0,7.7,7.8,Core Systems / SDE,99.3,Ready,1
STU-2026-00240,CSE,6,6.69,58.3,70.4,2,2,74.0,59.6,49.3,6.8,5.4,5.8,0.0,7.7,10.0,5.6,8.8,0,2,1,3,9.0,7.3,Data Analyst / ML Engineer,7.6,Needs Training,0
STU-2026-00241,Mech,8,7.43,67.5,71.4,0,0,80.9,71.6,83.1,9.9,6.7,7.3,7.3,10.0,7.6,2.7,9.2,0,2,1,2,8.2,8.9,Data Analyst / ML Engineer,99.6,Ready,1
